DATE,GOLD,WHEAT,NIKKEI,COPPER
02/04/2020,1693.69999999999,543.25,16320,2.276
03/04/2020,1741.09999999999,543,16155,2.24
06/04/2020,1740.39999999999,543.5,17035,2.272
07/04/2020,1814.09999999999,540.75,17600,2.32899999999999
08/04/2020,1781.69999999999,539.75,17395,2.32999999999999
09/04/2020,1780.39999999999,544.25,17940,2.32999999999999
10/04/2020,1832,555.75,17940,2.34999999999999
13/04/2020,1828.79999999999,555,17515,2.3695
14/04/2020,1864.39999999999,549,18070,2.3905
15/04/2020,1850.59999999999,544.75,18035,2.3625
16/04/2020,1843,537.5,17700,2.3735
17/04/2020,1784.09999999999,535,18160,2.4
20/04/2020,1792.39999999999,534.25,18105,2.40999999999999
21/04/2020,1800.29999999999,544.75,17765,2.34999999999999
22/04/2020,1802.39999999999,532.25,17490,2.359
23/04/2020,1836.69999999999,533,17900,2.368
24/04/2020,1836.39999999999,523.5,17650,2.40999999999999
27/04/2020,1837.59999999999,522.25,18170,2.40999999999999
28/04/2020,1805.19999999999,522.75,18260,2.39549999999999
29/04/2020,1823.59999999999,517,18260,2.4
30/04/2020,1828.5,509.75,18525,2.3945
01/05/2020,1797.89999999999,504.5,18075,2.34999999999999
04/05/2020,1803.89999999999,504.75,18075,2.37099999999999
05/05/2020,1805.39999999999,511.75,18075,2.383
06/05/2020,1810,512.25,18075,2.392
07/05/2020,1786.39999999999,514.5,18150,2.429
08/05/2020,1804.39999999999,519.25,18590,2.47
11/05/2020,1802.19999999999,517.75,18940,2.44999999999999
12/05/2020,1801.09999999999,509.75,18740,2.384
13/05/2020,1803.69999999999,507.5,18800,2.40999999999999
14/05/2020,1818.69999999999,496.25,18230,2.4
15/05/2020,1853.59999999999,495.25,18490,2.4
18/05/2020,1869,495,18660,2.40999999999999
19/05/2020,1835.19999999999,492.75,18980,2.47
20/05/2020,1849.39999999999,492.5,19000,2.5075
21/05/2020,1839.09999999999,509,19070,2.474
22/05/2020,1827.79999999999,505.5,18810,2.44999999999999
25/05/2020,1820.79999999999,505.75,19270,2.44
26/05/2020,1830.09999999999,505,19730,2.4625
27/05/2020,1794.19999999999,502,19940,2.44999999999999
28/05/2020,1794.19999999999,509.25,19940,2.46
29/05/2020,1825.2,511.25,19940,2.49
01/06/2020,1832.5,511.25,20570,2.52049999999999
02/06/2020,1816.29999999999,507,20570,2.54
03/06/2020,1786.99999999999,509,21180,2.53
04/06/2020,1809.6,519.75,21210,2.53
05/06/2020,1765.19999999999,513.5,21320,2.60549999999999
08/06/2020,1787.29999999999,510.5,21640,2.6155
09/06/2020,1804.1,504.25,21560,2.63
10/06/2020,1802.9,504.75,21470,2.70649999999999
11/06/2020,1822,498.5,20965,2.6365
12/06/2020,1819.5,499.75,20685,2.65
15/06/2020,1809.4,500.5,19905,2.61699999999999
16/06/2020,1818.7,492.5,20890,2.61449999999999
17/06/2020,1817.6,485.75,20890,2.63999999999999
18/06/2020,1813.29999999999,481,20740,2.638
19/06/2020,1835.2,477.25,21035,2.661
22/06/2020,1848.6,481,20850,2.70249999999999
23/06/2020,1864.2,481.75,21100,2.7085
24/06/2020,1857.29999999999,477,20995,2.71
25/06/2020,1852.79999999999,478.25,20760,2.69999999999999
26/06/2020,1862.5,467,20965,2.70899999999999
29/06/2020,1863.4,476.5,20580,2.72
30/06/2020,1882.7,482,20795,2.74
01/07/2020,1861.5,489,20795,2.78999999999999
02/07/2020,1872.2,482.75,20715,2.77849999999999
03/07/2020,1872.2,482.75,20715,2.77849999999999
06/07/2020,1876.2,484.25,20715,2.82
07/07/2020,1889.7,485.5,20715,2.82
08/07/2020,1902.79999999999,504.75,20910,2.85399999999999
09/07/2020,1886,513,21035,2.86849999999999
10/07/2020,1884,523.5,21035,2.94
13/07/2020,1887.1,514,21035,2.94
14/07/2020,1895.1,516.5,21035,2.97
15/07/2020,1895.1,537.25,21035,2.92
16/07/2020,1878.9,524,21035,2.92999999999999
17/07/2020,1894.29999999999,524.25,21035,2.92999999999999
20/07/2020,1901.2,511.5,21035,2.94999999999999
21/07/2020,1925.4,516.25,21035,2.99
22/07/2020,1953,522.25,21035,2.96
23/07/2020,1966,518.75,21035,2.94999999999999
24/07/2020,1983.2,529,21035,2.92
27/07/2020,2020.2,516.75,21035,2.94
28/07/2020,2031.29999999999,513.5,21035,2.94
29/07/2020,2046,521.75,21035,2.96
30/07/2020,2031.59999999999,518,21035,2.94999999999999
31/07/2020,2051,521.75,21035,2.88999999999999
03/08/2020,2052.5,511.75,21035,2.94
04/08/2020,2095.2,499,21035,2.92999999999999
05/08/2020,2110.7,500.25,21035,2.94999999999999
06/08/2020,2134.49999999999,492.5,21035,2.94
07/08/2020,2106.49999999999,487,21035,2.82
10/08/2020,2098.8,482.5,21035,2.9
11/08/2020,1984.09999999999,486.5,21035,2.88
12/08/2020,1988.79999999999,482.5,21035,2.90999999999999
13/08/2020,2025.4,487.75,21035,2.82999999999999
14/08/2020,2015.79999999999,492.5,21035,2.88999999999999
17/08/2020,2055.29999999999,509.25,21035,2.94
18/08/2020,2072.39999999999,500.75,21035,3
19/08/2020,1997.79999999999,504.75,21035,3.03
20/08/2020,2008.79999999999,511.5,21430,3.01
21/08/2020,2009.4,517.5,21430,2.94999999999999
24/08/2020,1998.29999999999,510.25,21430,2.94999999999999
25/08/2020,1996.09999999999,518.5,21430,2.97
26/08/2020,2024.5,522.75,21430,3
27/08/2020,1995.5,534.75,21760,3.00049999999999
28/08/2020,2036.2,531.5,21760,3.03999999999999
31/08/2020,2036.79999999999,534.25,21760,3.05999999999999
01/09/2020,2039.7,547,21760,3.03
02/09/2020,2011.7,541.5,21760,3.03999999999999
03/09/2020,2000.29999999999,537,21760,2.99
04/09/2020,1996.7,533.25,21720,3.07199999999999
07/09/2020,1996.7,533.25,21720,3.07199999999999
08/09/2020,2000.9,527.75,21720,3.03
09/09/2020,2017.4,526.75,21720,3.05999999999999
10/09/2020,2026.5,531.25,21800,3.03
11/09/2020,2010,525.5,21800,3.05
14/09/2020,2026.7,527,21800,3.07
15/09/2020,2023.5,519.75,21800,3.07
16/09/2020,2028.7,523.5,21800,3.07999999999999
17/09/2020,2013.1,534,21800,3.09
18/09/2020,2018.7,548.75,21800,3.11999999999999
21/09/2020,1979.1,532.5,21800,3.05
22/09/2020,1965.9,535.75,21800,3.07999999999999
23/09/2020,1928.2,527.75,21800,2.97
24/09/2020,1933.5,529.25,21800,2.98
25/09/2020,1925.9,523.75,21800,2.99
28/09/2020,1947.7,529.75,21800,3.01
29/09/2020,1964.6,528.75,21800,3.01
30/09/2020,1957.1,548.5,21905,3.0425
01/10/2020,1973.3,544,21905,2.88999999999999
02/10/2020,1965.7,545.75,21905,2.99
05/10/2020,1980.2,552.75,21905,2.97
06/10/2020,1943.3,558.5,21905,2.94
07/10/2020,1952.1,566.5,21905,3.03999999999999
08/10/2020,1959.9,558,21905,3.05
09/10/2020,1997.9,557.75,21905,3.09
12/10/2020,1988.9,560.25,21905,3.07
13/10/2020,1956.1,555.75,21905,3.05
14/10/2020,1967.1,557.75,21905,3.05999999999999
15/10/2020,1974.5,567.5,21905,3.09999999999999
16/10/2020,1964.5,568.5,21905,3.07
19/10/2020,1968.5,569.75,21905,3.09
20/10/2020,1971,578.25,21905,3.15999999999999
21/10/2020,1989.3,580,21905,3.19999999999999
22/10/2020,1968.1,573,21905,3.17
23/10/2020,1965,578.5,21905,3.15
26/10/2020,1965.2,570,21905,3.09999999999999
27/10/2020,1971.6,566.5,21905,3.09999999999999
28/10/2020,1939,560.25,21905,3.07999999999999
29/10/2020,1927.9,554.5,21905,3.07
30/10/2020,1939.8,554,21905,3.05999999999999
02/11/2020,1954.1,559.75,22005,3.05999999999999
03/11/2020,1972.1,563,22005,3.11
04/11/2020,1964.4,565.25,22005,3.11
05/11/2020,2012.7,567.5,22005,3.11999999999999
06/11/2020,2013.1,566,22005,3.15999999999999
09/11/2020,1923.9,567,22005,3.15
10/11/2020,1937.6,576,22005,3.17
11/11/2020,1925.4,565.5,22005,3.13999999999999
12/11/2020,1937.4,559.75,22005,3.15
13/11/2020,1949.8,563.5,22005,3.19
16/11/2020,1949.5,568,22005,3.24
17/11/2020,1940.8,566.5,22005,3.22
18/11/2020,1932.6,566.75,22005,3.21
19/11/2020,1926.1,561.5,22005,3.22
20/11/2020,1931.2,559,22005,3.3
23/11/2020,1899.4,563.75,22005,3.28
24/11/2020,1866.2,572.75,24970,3.3095
25/11/2020,1866.5,559.25,25120,3.31649999999999
26/11/2020,1866.5,559.25,25120,3.31649999999999
27/11/2020,1846,569.5,25120,3.408
30/11/2020,1835.2,552.5,25120,3.43649999999999
01/12/2020,1874.5,545.25,25120,3.49
02/12/2020,1889.7,553.75,25120,3.48049999999999
03/12/2020,1900.09999999999,551.75,25120,3.47
04/12/2020,1897.29999999999,545,25120,3.51499999999999
07/12/2020,1921.29999999999,546.75,25310,3.5025
08/12/2020,1930.2,539.5,25310,3.48699999999999
09/12/2020,1893.79999999999,547.25,25600,3.4995
10/12/2020,1895.39999999999,558.25,25600,3.56799999999999
11/12/2020,1898.79999999999,568.5,25600,3.52049999999999
14/12/2020,1885.29999999999,557,25600,3.5065
15/12/2020,1912.79999999999,558.25,25600,3.53
16/12/2020,1924.09999999999,556,25600,3.55499999999999
17/12/2020,1946.09999999999,565.25,25600,3.59849999999999
18/12/2020,1942.09999999999,565.75,25600,3.6285
21/12/2020,1937.59999999999,568.75,25600,3.56699999999999
22/12/2020,1920.09999999999,570.5,25600,3.49899999999999
23/12/2020,1932.59999999999,577.5,25600,3.53199999999999
24/12/2020,1938.5,577.25,25445,3.5485
25/12/2020,1938.5,577.25,25445,3.5485
28/12/2020,1932.09999999999,569.75,25445,3.55849999999999
29/12/2020,1937.79999999999,574.5,25445,3.53899999999999
30/12/2020,1953.89999999999,587.5,25445,3.5305
31/12/2020,1950.39999999999,589.25,25445,3.505
01/01/2021,1950.39999999999,589.25,25445,3.505
04/01/2021,2002,591.75,25445,3.55
05/01/2021,2009,599.25,25445,3.633
06/01/2021,1975.5,600.75,25445,3.6485
07/01/2021,1970.09999999999,597.75,25445,3.693
08/01/2021,1905.2,593.25,25445,3.67949999999999
11/01/2021,1899.09999999999,591.25,25445,3.54149999999999
12/01/2021,1909.79999999999,610.25,25445,3.63
13/01/2021,1900.39999999999,605.25,25445,3.5965
14/01/2021,1901.5,612.25,25445,3.6575
15/01/2021,1885.29999999999,614.75,27330,3.58799999999999
18/01/2021,1885.29999999999,614.75,27330,3.58799999999999
19/01/2021,1894.59999999999,618.5,27330,3.6165
20/01/2021,1927.19999999999,606.5,27330,3.631
21/01/2021,1924.79999999999,603.75,27330,3.6325
22/01/2021,1910.79999999999,583,27330,3.6055
25/01/2021,1910.5,591,27330,3.6165
26/01/2021,1905,602.5,27330,3.60249999999999
27/01/2021,1898,593.25,27330,3.533
28/01/2021,1896.69999999999,586,27330,3.5605
29/01/2021,1901.39999999999,595.75,27330,3.5265
01/02/2021,1915.39999999999,589.75,27330,3.53749999999999
02/02/2021,1890.09999999999,585.75,27330,3.51249999999999
03/02/2021,1886.39999999999,588.5,27330,3.54799999999999
04/02/2021,1845.69999999999,584.75,27330,3.537
05/02/2021,1866.79999999999,590,27330,3.626
08/02/2021,1883.59999999999,599.5,27330,3.665
09/02/2021,1890.39999999999,598.25,27330,3.7045
10/02/2021,1895.79999999999,586.5,27330,3.7595
11/02/2021,1877.19999999999,586,27330,3.767
12/02/2021,1874.79999999999,588.25,28250,3.774
15/02/2021,1874.79999999999,588.25,28250,3.774
16/02/2021,1845.29999999999,604,28250,3.823
17/02/2021,1826.69999999999,593.5,28250,3.807
18/02/2021,1826.19999999999,605,28250,3.8925
19/02/2021,1834.69999999999,600.75,28250,4.053
22/02/2021,1860,611.25,29040,4.127
23/02/2021,1857.09999999999,611.5,29040,4.197
24/02/2021,1855.59999999999,619,29040,4.3035
25/02/2021,1827,615.75,29060,4.2375
26/02/2021,1784.59999999999,602.25,29060,4.081
01/03/2021,1774.69999999999,597.75,28450,4.079
02/03/2021,1788.49999999999,608.25,28450,4.1905
03/03/2021,1760.89999999999,600.75,28450,4.08
04/03/2021,1746.49999999999,597.5,28450,3.9235
05/03/2021,1749.79999999999,601.5,28450,4.0785
08/03/2021,1731.39999999999,599.25,28450,4.0535
09/03/2021,1765.69999999999,605.75,28450,3.9935
10/03/2021,1776.59999999999,601.5,28450,4.015
11/03/2021,1772.59999999999,597,28450,4.1245
12/03/2021,1777.39999999999,591.25,28450,4.138
15/03/2021,1781.59999999999,593.5,28450,4.123
16/03/2021,1782.09999999999,595,28450,4.04
17/03/2021,1795.19999999999,589,28775,4.127
18/03/2021,1786.29999999999,580,29105,4.0435
19/03/2021,1796.39999999999,578.75,29105,4.083
22/03/2021,1789.19999999999,579,29105,4.1215
23/03/2021,1777.49999999999,583,29105,4.008
24/03/2021,1784.09999999999,577.25,29105,4.0145
25/03/2021,1776.99999999999,567.5,29105,3.9765
26/03/2021,1783.09999999999,570.25,29105,4.0615
29/03/2021,1761.59999999999,570.5,29105,4.02
30/03/2021,1734.89999999999,559.5,29105,3.9605
31/03/2021,1758.19999999999,577.25,29105,3.966
01/04/2021,1778.09999999999,571.25,28460,3.9735
02/04/2021,1778.09999999999,571.25,28460,3.9735
05/04/2021,1779.19999999999,575.25,28460,4.1185
06/04/2021,1794.4,572,28460,4.0875
07/04/2021,1788.49999999999,576.5,28460,4.043
08/04/2021,1806.5,589.75,28460,4.075
09/04/2021,1794.09999999999,597.5,28460,4.031
12/04/2021,1782.59999999999,589.5,28460,4.0055
13/04/2021,1796.19999999999,593.75,28460,4.0235
14/04/2021,1786.49999999999,609.75,28460,4.0915
15/04/2021,1814.4,612.75,28460,4.2105
16/04/2021,1827.29999999999,614.75,28460,4.15
19/04/2021,1821.2,613.25,28460,4.224
20/04/2021,1829.2,620.5,28460,4.1925
21/04/2021,1844.29999999999,632.5,28460,4.2755
22/04/2021,1834,664,28460,4.254
23/04/2021,1826.7,670.5,28460,4.316
26/04/2021,1831.09999999999,691,28460,4.4295
27/04/2021,1828.79999999999,686.5,28055,4.4645
28/04/2021,1831.59999999999,670,28055,4.477
29/04/2021,1822,679.5,28055,4.461
30/04/2021,1818.79999999999,685.5,28055,4.435
03/05/2021,1843.09999999999,674,28055,4.5055
04/05/2021,1828.59999999999,680.25,28055,4.537
05/05/2021,1836.59999999999,698,28055,4.497
06/05/2021,1865.5,711.5,28055,4.5885
07/05/2021,1882,719.25,28055,4.728
10/05/2021,1886.59999999999,685.5,28055,4.673
11/05/2021,1888.29999999999,697,28055,4.777
12/05/2021,1865.9,683.5,28055,4.697
13/05/2021,1876.79999999999,661.5,28055,4.66
14/05/2021,1894,663.75,28055,4.6425
17/05/2021,1917.59999999999,657,28055,4.697
18/05/2021,1919.79999999999,654.25,28055,4.6865
19/05/2021,1920.09999999999,640.5,28055,4.547
20/05/2021,1927.59999999999,635.25,28055,4.509
21/05/2021,1932,631.75,28055,4.4885
24/05/2021,1931.59999999999,624.5,28055,4.512
25/05/2021,1950.5,618.5,28055,4.4895
26/05/2021,1947.79999999999,613,28055,4.502
27/05/2021,1947.5,636.75,28055,4.6465
28/05/2021,1953.39999999999,627.25,28185,4.6565
31/05/2021,1953.39999999999,627.25,28185,4.6565
01/06/2021,1950.59999999999,653.75,28185,4.631
02/06/2021,1959,651,28185,4.581
03/06/2021,1920.79999999999,641.75,28185,4.4475
04/06/2021,1942.19999999999,649.25,28185,4.4955
07/06/2021,1950.19999999999,647,28185,4.501
08/06/2021,1943.29999999999,652.75,28185,4.522
09/06/2021,1938.79999999999,648,28185,4.495
10/06/2021,1949.39999999999,648,28185,4.469
11/06/2021,1927.59999999999,645.5,28185,4.531
14/06/2021,1915.79999999999,637.5,28185,4.5035
15/06/2021,1908.39999999999,623.5,28185,4.315
16/06/2021,1909.5,626.25,28370,4.364
17/06/2021,1822.39999999999,602.5,28370,4.1525
18/06/2021,1812,623.25,28045,4.101
21/06/2021,1831.59999999999,623,27140,4.1565
22/06/2021,1827,614.75,27140,4.2085
23/06/2021,1826.79999999999,623.5,27935,4.296
24/06/2021,1823.19999999999,610.25,27935,4.2885
25/06/2021,1829.89999999999,597.5,28155,4.2775
28/06/2021,1826.89999999999,609.25,28155,4.266
29/06/2021,1809.69999999999,605.25,28155,4.246
30/06/2021,1818.69999999999,638,28155,4.2795
01/07/2021,1825.39999999999,626.75,28155,4.23
02/07/2021,1831.39999999999,614,27885,4.26399999999999
05/07/2021,1831.39999999999,614,27885,4.26399999999999
06/07/2021,1845.09999999999,584.25,27885,4.2385
07/07/2021,1852,584,27885,4.29449999999999
08/07/2021,1851.19999999999,580,27885,4.257
09/07/2021,1856.69999999999,576.5,27885,4.33
12/07/2021,1854.79999999999,600,27885,4.3165
13/07/2021,1855.79999999999,596.5,27885,4.27999999999999
14/07/2021,1876.69999999999,615.5,27885,4.255
15/07/2021,1878.39999999999,631.5,27885,4.2995
16/07/2021,1860.59999999999,654.5,27885,4.294
19/07/2021,1861.39999999999,660.5,27885,4.18999999999999
20/07/2021,1858.29999999999,662.25,27885,4.24649999999999
21/07/2021,1851.89999999999,672.25,27885,4.2675
22/07/2021,1855.29999999999,654,27885,4.326
23/07/2021,1850.19999999999,641,27885,4.443
26/07/2021,1845.29999999999,639.5,27885,4.579
27/07/2021,1846.89999999999,636.75,27885,4.548
28/07/2021,1854.09999999999,652,27885,4.46299999999999
29/07/2021,1875.89999999999,666,27885,4.509
30/07/2021,1860.59999999999,665.25,27885,4.4685
02/08/2021,1860.5,693.25,27885,4.42
03/08/2021,1857.39999999999,687.75,27885,4.36849999999999
04/08/2021,1857.69999999999,680.75,27885,4.32
05/08/2021,1853.19999999999,677.75,26795,4.336
06/08/2021,1808.09999999999,687,26795,4.324
09/08/2021,1775.99999999999,677.5,26795,4.2805
10/08/2021,1774.09999999999,692.75,26795,4.3355
11/08/2021,1797.49999999999,689,26795,4.3545
12/08/2021,1798.89999999999,714.5,26795,4.3505
13/08/2021,1826,727,26795,4.348
16/08/2021,1833.39999999999,728,26795,4.3155
17/08/2021,1832.5,700,26795,4.211
18/08/2021,1834.29999999999,702,26795,4.1035
19/08/2021,1826.5,695,26795,4.03449999999999
20/08/2021,1828.39999999999,680.75,26135,4.125
23/08/2021,1852.39999999999,685.75,26135,4.2095
24/08/2021,1849.79999999999,684.75,26135,4.242
25/08/2021,1837.09999999999,679.25,26135,4.258
26/08/2021,1837.89999999999,693.25,26135,4.23649999999999
27/08/2021,1864.29999999999,685,26135,4.323
30/08/2021,1856.59999999999,676.25,26135,4.365
31/08/2021,1860.79999999999,676.5,26135,4.353
01/09/2021,1860.59999999999,666,26135,4.268
02/09/2021,1855.89999999999,669.75,26135,4.284
03/09/2021,1878.09999999999,678.75,28285,4.3215
06/09/2021,1878.09999999999,678.75,28285,4.3215
07/09/2021,1840.5,672.5,28285,4.262
08/09/2021,1835.5,662.75,28285,4.223
09/09/2021,1840.69999999999,645.25,28285,4.2665
10/09/2021,1833.09999999999,641,28285,4.4165
13/09/2021,1839.39999999999,642.5,28285,4.3535
14/09/2021,1851.29999999999,652,28285,4.302
15/09/2021,1838.89999999999,659.5,28285,4.39
16/09/2021,1797.79999999999,657.25,28285,4.2695
17/09/2021,1798.79999999999,651.75,28285,4.2275
20/09/2021,1810.39999999999,651,28285,4.11299999999999
21/09/2021,1819.7,642.25,28285,4.0975
22/09/2021,1813.1,655,28285,4.212
23/09/2021,1787.49999999999,661.25,28285,4.21899999999999
24/09/2021,1795.29999999999,664.5,29355,4.269
27/09/2021,1794.49999999999,665.5,29375,4.26699999999999
28/09/2021,1778.6,654.5,28870,4.236
29/09/2021,1770.79999999999,659.25,29030,4.1645
30/09/2021,1802.2,670.75,28635,4.0935
01/10/2021,1806,692.5,28375,4.196
04/10/2021,1815.1,698.75,27190,4.224
05/10/2021,1805.6,690.75,27495,4.169
06/10/2021,1808.5,693,27015,4.1605
07/10/2021,1800.79999999999,692.5,27390,4.236
08/10/2021,1801.9,687.75,27355,4.266
11/10/2021,1798.69999999999,689.75,27790,4.3265
12/10/2021,1804.9,691,27430,4.3085
13/10/2021,1838.6,677.5,27525,4.4775
14/10/2021,1842,680,28125,4.598
15/10/2021,1812.79999999999,689.25,28500,4.7075
18/10/2021,1809.5,690.75,28400,4.7005
19/10/2021,1814.1,692,28685,4.6735
20/10/2021,1827.5,700,28600,4.7195
21/10/2021,1828.4,694.75,27865,4.546
22/10/2021,1837.79999999999,704.5,28045,4.4895
25/10/2021,1853.6,710.25,28135,4.5175
26/10/2021,1838.79999999999,707.25,28305,4.48499999999999
27/10/2021,1843,718.25,27990,4.3755
28/10/2021,1845.29999999999,725.75,28215,4.42
29/10/2021,1829.7,722,28365,4.36149999999999
01/11/2021,1839.29999999999,740.25,28880,4.377
02/11/2021,1833.6,738,28825,4.359
03/11/2021,1814.79999999999,733,28825,4.336
04/11/2021,1837.7,725.75,29090,4.3095
05/11/2021,1864.7,722,29000,4.3305
08/11/2021,1870.7,722.75,29005,4.3855
09/11/2021,1878.7,733.75,28585,4.361
10/11/2021,1896.29999999999,751,28485,4.2895
11/11/2021,1909,758.5,28485,4.391
12/11/2021,1912.4,761.5,29030,4.441
15/11/2021,1909.4,761.5,29035,4.3985
16/11/2021,1896.7,752.75,29160,4.333
17/11/2021,1914.2,764,28875,4.18999999999999
18/11/2021,1905.29999999999,769.75,28915,4.2875
19/11/2021,1891.5,771.5,28930,4.388
22/11/2021,1849.29999999999,789.25,29020,4.3885
23/11/2021,1834.5,797.5,29020,4.4165
24/11/2021,1829.2,783.75,28890,4.4695
25/11/2021,1829.2,783.75,28890,4.4695
26/11/2021,1830.39999999999,778,28265,4.29
29/11/2021,1827.5,761,27820,4.34
30/11/2021,1818.5,735.75,26940,4.3075
01/12/2021,1825.39999999999,731,26835,4.23
02/12/2021,1812,749.75,27165,4.289
03/12/2021,1826.2,742.5,27055,4.26849999999999
06/12/2021,1821.59999999999,746.25,27425,4.333
07/12/2021,1827.2,749,28090,4.34
08/12/2021,1826.39999999999,739.5,28215,4.379
09/12/2021,1818.2,725.25,27965,4.3145
10/12/2021,1825.39999999999,730,27945,4.29299999999999
13/12/2021,1829.7,734.75,27805,4.292
14/12/2021,1813.7,731.25,27645,4.2665
15/12/2021,1819.7,706.5,28210,4.244
16/12/2021,1842.7,715.25,28145,4.2985
17/12/2021,1840.89999999999,716.5,27845,4.289
20/12/2021,1833.79999999999,717.75,27705,4.3025
21/12/2021,1831.89999999999,732,28005,4.3485
22/12/2021,1847,748.25,28020,4.38749999999999
23/12/2021,1854,749.25,28000,4.3915
24/12/2021,1854,749.25,28000,4.3915
27/12/2021,1855.09999999999,746.75,28320,4.46449999999999
28/12/2021,1848.89999999999,731,28340,4.4345
29/12/2021,1847.7,733.5,28210,4.4145
30/12/2021,1857.79999999999,722.5,28290,4.387
31/12/2021,1872.79999999999,712.25,28290,4.459
03/01/2022,1843.59999999999,704.75,28290,4.42
04/01/2022,1857.2,715,28650,4.47049999999999
05/01/2022,1852.89999999999,710,28415,4.3925
06/01/2022,1833.2,700.25,28305,4.36149999999999
07/01/2022,1838.79999999999,707.75,27790,4.4075
10/01/2022,1843.59999999999,708.75,27790,4.384
11/01/2022,1863.79999999999,717.5,27805,4.439
12/01/2022,1868,705.5,28065,4.562
13/01/2022,1864.39999999999,691.75,27640,4.512
14/01/2022,1858.79999999999,687.75,27475,4.43
17/01/2022,1858.79999999999,687.75,27475,4.43
18/01/2022,1855.7,709,27370,4.40799999999999
19/01/2022,1883.19999999999,731.75,26980,4.464
20/01/2022,1882.19999999999,725.5,26870,4.5375
21/01/2022,1878.59999999999,722.5,26630,4.52
24/01/2022,1886.09999999999,740,26645,4.4685
25/01/2022,1890.69999999999,750.75,26515,4.467
26/01/2022,1861.29999999999,735,26310,4.4575
27/01/2022,1838.59999999999,720.25,25955,4.428
28/01/2022,1832.49999999999,732.25,26020,4.344
31/01/2022,1837.89999999999,707.5,26690,4.3445
01/02/2022,1841.49999999999,713.5,26550,4.4475
02/02/2022,1847.39999999999,703.25,26830,4.48799999999999
03/02/2022,1845.39999999999,702.75,26345,4.4875
04/02/2022,1848.99999999999,711.5,26730,4.515
07/02/2022,1861.39999999999,721,26570,4.496
08/02/2022,1866.99999999999,725.5,26785,4.482
09/02/2022,1874.39999999999,732.75,27180,4.6335
10/02/2022,1867.49999999999,721.75,26750,4.6185
11/02/2022,1900.79999999999,745.25,26750,4.4455
14/02/2022,1913.29999999999,749,26430,4.499
15/02/2022,1895.29999999999,728.75,26805,4.548
16/02/2022,1911.69999999999,729.5,26860,4.5475
17/02/2022,1940.89999999999,747.5,26260,4.5125
18/02/2022,1939.99999999999,749.25,26240,4.53449999999999
21/02/2022,1939.99999999999,749.25,26240,4.53449999999999
22/02/2022,1940.49999999999,789.5,26015,4.522
23/02/2022,1951.09999999999,818.5,26015,4.4755
24/02/2022,1945.59999999999,844,25630,4.5155
25/02/2022,1930.29999999999,780.75,26330,4.503
28/02/2022,1940.89999999999,842,25790,4.467
01/03/2022,1983.99999999999,875,26275,4.6075
02/03/2022,1970.99999999999,837.25,26090,4.6815
03/03/2022,1978.59999999999,893.5,25750,4.78299999999999
04/03/2022,2015.09999999999,916.25,25240,4.899
07/03/2022,2041.99999999999,995,24465,4.746
08/03/2022,2097.39999999999,945.5,24200,4.7145
09/03/2022,2037.59999999999,905.75,24820,4.593
10/03/2022,2042.79999999999,911.5,24700,4.6385
11/03/2022,2034.7,949.75,24555,4.614
14/03/2022,1995.4,923.5,24705,4.519
15/03/2022,1961.5,960.75,25090,4.5105
16/03/2022,1970.29999999999,885.75,25760,4.632
17/03/2022,1985.29999999999,925,26090,4.703
18/03/2022,1963.5,907.75,26745,4.723
21/03/2022,1978.59999999999,958.5,26745,4.714
22/03/2022,1964.09999999999,981,27095,4.7215
23/03/2022,1986.9,975,27025,4.7875
24/03/2022,2005.2,961.5,27080,4.756
25/03/2022,1997.9,983.75,27660,4.707
28/03/2022,1964.5,954.75,27605,4.7385
29/03/2022,1961.7,923.5,27925,4.7625
30/03/2022,1974.9,935.5,27435,4.7645
31/03/2022,1979.79999999999,916.25,27220,4.7455
01/04/2022,1966,904.25,27345,4.723
04/04/2022,1974.4,939.75,27590,4.8035
05/04/2022,1964.09999999999,972.25,27190,4.7815
06/04/2022,1965.9,976,26725,4.728
07/04/2022,1972.2,962.75,26680,4.7375
08/04/2022,1987.9,994.25,26655,4.7545
11/04/2022,1995,1022,26365,4.659
12/04/2022,2007.79999999999,1041.75,25970,4.72199999999999
13/04/2022,2018.79999999999,1053,26575,4.7275
14/04/2022,2012.4,1036.25,26565,4.754
15/04/2022,2012.4,1036.25,26565,4.754
18/04/2022,2019.5,1061,26555,4.8345
19/04/2022,1989.7,1039.5,26855,4.733
20/04/2022,1997.59999999999,1032.75,26865,4.7
21/04/2022,1990.9,1015,26795,4.7135
22/04/2022,1970,1012,26360,4.616
25/04/2022,1936.59999999999,1009,26470,4.512
26/04/2022,1943.9,1028.25,25645,4.428
27/04/2022,1924.09999999999,1029.5,26110,4.476
28/04/2022,1932.5,1023.75,26865,4.45599999999999
29/04/2022,1934.4,1000.75,26865,4.399
02/05/2022,1900.7,999,26495,4.2955
03/05/2022,1905.79999999999,996.25,26495,4.314
04/05/2022,1919.79999999999,1017,26495,4.377
05/05/2022,1914.7,1031.75,26495,4.304
06/05/2022,1920.29999999999,1022.75,26465,4.2615
09/05/2022,1891.2,1018.5,25675,4.2125
10/05/2022,1874.7,1026.75,25725,4.1735
11/05/2022,1889.7,1039.75,25550,4.229
12/05/2022,1858.2,1077.5,25345,4.1015
13/05/2022,1847.79999999999,1071.75,26275,4.1775
16/05/2022,1860.4,1074,26120,4.2195
